key,fare_amount,passenger_count,pickup_datetime,pickup_latitude,dropoff_latitude,pickup_longitude,dropoff_longitude
2014-09-02 00:02:00.00000046,23.5,2.0,2014-09-02 00:02:00 UTC,40.702737,40.77846,-73.94414499999999,-73.913985
2009-02-22 22:48:00.000000130,2.5,2.0,2009-02-22 22:48:00 UTC,0.0,40.726685,0.0,-74.005433
2009-03-28 20:05:13.0000002,11.0,1.0,2009-03-28 20:05:13 UTC,40.768717,40.739968,-73.95822,-73.98931400000001
2011-10-10 18:31:34.0000002,6.1,2.0,2011-10-10 18:31:34 UTC,40.761632,40.754548,-73.984847,-73.965846
2014-07-13 11:15:00.000000127,28.0,1.0,2014-07-13 11:15:00 UTC,40.773787,40.755425,-73.87093,-73.966003
2014-07-23 08:42:00.000000175,10.0,1.0,2014-07-23 08:42:00 UTC,40.751162,40.752827,-73.99276,-73.98098
2009-04-03 11:58:00.00000017,10.1,1.0,2009-04-03 11:58:00 UTC,40.737872,40.757525,-73.987997,-73.98858299999999
2011-04-30 04:15:00.00000035,7.7,5.0,2011-04-30 04:15:00 UTC,40.739743,40.758598,-73.982377,-73.959688
2014-03-26 22:46:23.0000004,8.0,1.0,2014-03-26 22:46:23 UTC,40.760885,40.750376,-73.976248,-73.991236
2009-07-16 18:04:00.000000157,6.1,100.0,2009-07-16 18:04:00 UTC,40.766765,40.7649,-73.95343199999999,-73.968447
2012-09-13 11:31:00.000000131,20.5,1.0,2012-09-13 11:31:00 UTC,40.751527,40.787725,-73.98646,-73.95373199999999
2013-11-19 10:38:00.00000061,9.5,1.0,2013-11-19 10:38:00 UTC,40.744075,40.726062,-74.003197,-74.00067
2014-02-14 05:55:36.0000001,7.0,1.0,2014-02-14 05:55:36 UTC,40.763626,40.759813,-73.95893000000001,-73.973753
2011-07-13 07:32:00.000000136,8.5,1.0,2011-07-13 07:32:00 UTC,40.738957,40.707322,-73.98732,-74.004458
2014-05-30 21:44:34.0000001,7.5,2.0,2014-05-30 21:44:34 UTC,40.792641,40.782037,-73.964127,-73.979984
2015-06-22 19:04:41.0000003,11.5,1.0,2015-06-22 19:04:41 UTC,40.76170349121094,40.78707885742188,-73.95744323730467,-73.97323608398438
2010-04-29 08:27:00.000000108,7.7,1.0,2010-04-29 08:27:00 UTC,40.735472,0.0,-73.998418,0.0
2011-12-14 20:47:00.000000137,6.1,2.0,2011-12-14 20:47:00 UTC,40.745775,40.73007,-73.978192,-73.975422
2012-09-02 23:09:00.00000016,38.5,2.0,2012-09-02 23:09:00 UTC,40.746538,40.689473,-73.977473,-73.851405
2015-05-28 11:56:51.0000002,11.5,2.0,2015-05-28 11:56:51 UTC,40.76792144775391,40.795188903808594,-73.9819564819336,-73.97608947753906
2012-09-24 23:07:15.0000002,6.0,1.0,2012-09-24 23:07:15 UTC,40.779513,40.796703,-73.980914,-73.970524
2013-05-02 18:59:25.0000002,17.0,1.0,2013-05-02 18:59:25 UTC,40.712852000000005,40.729531,-74.016361,-73.984364
2014-08-15 21:24:00.000000218,7.5,1.0,2014-08-15 21:24:00 UTC,40.739202,40.740582,-73.988477,-74.001812
2015-05-16 11:33:57.0000004,5.5,,2015-05-16 11:33:57 UTC,40.78464126586913,40.796119689941406,-73.97361755371094,-73.97045135498048
2011-03-20 17:25:00.000000108,6.9,1.0,2011-03-20 17:25:00 UTC,40.752025,40.756685,-73.979605,-73.993742
2013-02-15 12:13:00.000000185,3.0,,2013-02-15 12:13:00 UTC,40.735362,40.73681,-73.994313,-73.997212
2014-03-03 19:03:42.0000005,12.5,1.0,2014-03-03 19:03:42 UTC,40.734511,40.760929,-73.99888100000001,-73.97134100000001
2009-03-16 04:47:17.0000001,17.0,1.0,2009-03-16 04:47:17 UTC,0.0,0.0,0.0,0.0
2012-11-30 11:02:00.000000111,38.8,1.0,2012-11-30 11:02:00 UTC,40.756922,40.767872,-73.97462,-73.864002
2013-03-10 04:12:00.00000063,6.0,1.0,2013-03-10 04:12:00 UTC,40.71857,40.726592,-74.000405,-74.00004
2014-08-01 01:59:00.00000027,14.5,1.0,2014-08-01 01:59:00 UTC,40.778957,40.72782,-73.97756700000001,-73.991272
2009-04-10 17:32:00.000000186,4.1,1.0,2009-04-10 17:32:00 UTC,40.735152,40.732207,-73.993962,-74.00358
2010-08-21 14:22:57.0000001,13.3,2.0,2010-08-21 14:22:57 UTC,40.717735,40.766952,-74.005752,-73.962639
2012-12-08 23:27:00.000000232,6.0,,2012-12-08 23:27:00 UTC,40.738745,40.752022,-74.003502,-73.993317
2013-01-16 16:40:00.000000144,6.5,1.0,2013-01-16 16:40:00 UTC,40.738262,40.74594,-73.987437,-73.975865
2013-03-25 11:32:32.0000001,12.5,1.0,2013-03-25 11:32:32 UTC,40.716519,40.752308,-74.00654499999999,-73.993427
2014-05-09 12:55:00.00000069,21.5,1.0,2014-05-09 12:55:00 UTC,40.77121,40.729157,-73.965747,-74.005188
2010-10-23 18:39:00.000000208,49.57,2.0,2010-10-23 18:39:00 UTC,40.644272,40.64427,-73.78221500000001,-73.782217
2010-11-13 04:38:00.0000002,38.1,1.0,2010-11-13 04:38:00 UTC,40.725875,40.859275,-74.00761,-73.867393
2011-07-10 02:08:08.0000002,10.1,1.0,2011-07-10 02:08:08 UTC,40.725563,40.717069,-73.993027,-73.958591
2010-04-28 18:58:00.00000038,4.5,1.0,2010-04-28 18:58:00 UTC,40.76209,40.761098,-73.966902,-73.972658
2013-10-31 23:44:00.00000045,8.0,1.0,2013-10-31 23:44:00 UTC,40.719012,40.706832,-74.00497800000001,-74.006807
2009-07-30 21:24:21.0000004,7.7,1.0,2099-01-01 00:00:00 UTC,40.738662,40.727603,-73.99955600000001,-73.97940899999999
2012-10-01 09:02:00.000000122,7.5,2.0,2012-10-01 09:02:00 UTC,40.76152,40.796662,-73.986717,-73.968675
2009-03-01 18:37:49.0000001,7.7,1.0,2009-03-01 18:37:49 UTC,40.724238,40.710869,-73.99763100000001,-74.009196
2014-07-12 13:17:34.0000001,5.5,1.0,2014-07-12 13:17:34 UTC,40.763962,40.757489,-73.976995,-73.978033
2015-06-13 07:19:10.0000003,6.5,1.0,2015-06-13 07:19:10 UTC,40.74060821533203,40.74890899658203,-73.98194122314453,-73.99118041992188
2013-08-06 23:24:46.0000004,4.5,1.0,2013-08-06 23:24:46 UTC,40.729132,40.725226,-73.99758,-73.991998
2013-09-24 18:23:52.0000004,7.0,1.0,2013-09-24 18:23:52 UTC,40.774462,40.783008,-73.945542,-73.957452
2014-02-19 12:48:00.00000053,17.5,1.0,2014-02-19 12:48:00 UTC,40.76281,40.7493,-73.96175699999999,-73.999328
2011-02-13 14:48:57.0000003,4.9,2.0,2011-02-13 14:48:57 UTC,40.759943,40.764252,-73.96498000000001,-73.971154
2013-06-01 12:53:00.000000204,6.0,1.0,2013-06-01 12:53:00 UTC,40.808232,40.793455,-73.96396700000001,-73.972693
2010-03-11 20:59:00.000000110,4.5,5.0,2010-03-11 20:59:00 UTC,40.762935,40.757643,-73.99303,-73.99059
2014-09-22 11:58:00.000000109,10.5,1.0,2014-09-22 11:58:00 UTC,40.784842,40.775662,-73.97248,-73.954747
2010-02-17 22:51:00.000000188,8.9,1.0,2010-02-17 22:51:00 UTC,40.741247,40.705187,-74.005798,-74.01719
2010-02-28 16:56:00.00000022,6.1,5.0,2010-02-28 16:56:00 UTC,40.737772,40.714795,-74.00186,-74.009763
2010-08-07 13:46:00.000000124,14.5,1.0,2099-01-01 00:00:00 UTC,40.73961,40.779637,-74.002285,-73.95275699999999
2010-10-23 12:11:31.0000004,6.1,100.0,2010-10-23 12:11:31 UTC,40.74735,40.742636,-73.993656,-73.982864
2012-03-15 23:48:00.00000016,5.7,1.0,2099-01-01 00:00:00 UTC,40.764005,40.775967,-73.954327,-73.95615500000001
2013-01-13 13:38:00.000000119,8.0,5.0,2013-01-13 13:38:00 UTC,40.74729,40.735408,-73.98964699999999,-73.985648
2013-05-25 15:46:29.0000001,5.5,1.0,2013-05-25 15:46:29 UTC,40.798379,40.78278,-73.963307,-73.97504
2014-09-10 12:09:01.0000002,52.0,1.0,2014-09-10 12:09:01 UTC,40.749696,0.0,-73.985722,0.0
2011-04-18 11:58:00.00000010,49.8,2.0,2011-04-18 11:58:00 UTC,40.793295,40.64395,-73.972822,-73.782862
2012-04-22 17:10:00.00000013,49.8,1.0,2012-04-22 17:10:00 UTC,40.74158,40.742962,-73.95403,-73.995527
2013-10-29 01:09:14.0000002,16.0,1.0,2013-10-29 01:09:14 UTC,0.0,0.0,0.0,0.0
2014-07-07 13:52:00.000000120,16.5,1.0,2014-07-07 13:52:00 UTC,40.759952,40.723662,-73.979962,-73.99467
2009-12-29 14:23:00.000000158,4.5,1.0,2009-12-29 14:23:00 UTC,0.0,0.0,0.0,0.0
2010-04-16 17:02:00.000000194,11.3,5.0,2010-04-16 17:02:00 UTC,40.78123,40.758375,-73.972412,-73.989187
2012-11-10 12:37:00.00000099,10.0,2.0,2099-01-01 00:00:00 UTC,40.779932,40.765642,-73.947073,-73.96799
2012-11-11 03:12:00.000000108,16.5,1.0,2012-11-11 03:12:00 UTC,40.743057,40.778277,-74.003815,-73.948877
2009-09-13 12:47:43.0000004,8.9,,2009-09-13 12:47:43 UTC,40.725517,40.751634,-73.996439,-73.976375
2011-02-22 13:35:00.000000121,6.9,1.0,2011-02-22 13:35:00 UTC,40.763382,40.783715,-73.971638,-73.953767
2013-01-22 23:26:29.0000004,5.0,1.0,2013-01-22 23:26:29 UTC,40.766861,40.765184000000005,-73.921155,-73.91318100000001
2014-06-01 02:24:00.00000079,4.0,1.0,2014-06-01 02:24:00 UTC,40.714875,0.0,-73.99199200000001,0.0
2009-03-18 09:02:00.00000035,5.7,1.0,2099-01-01 00:00:00 UTC,40.748835,40.754223,-73.977655,-73.991915
2011-04-22 09:02:09.0000004,2.9,1.0,2011-04-22 09:02:09 UTC,40.772788,40.774752,-73.964774,-73.963266
2012-10-17 05:35:00.00000023,52.0,1.0,2012-10-17 05:35:00 UTC,40.646382,40.611455,-73.789985,-74.03497
2013-07-21 11:22:00.00000078,10.5,,2013-07-21 11:22:00 UTC,40.773777,40.748772,-73.959742,-73.98817700000001
2013-08-05 15:08:42.0000002,38.83,3.0,2013-08-05 15:08:42 UTC,40.764147,40.770732,-73.97881,-73.86535
2013-09-17 21:21:00.000000183,4.5,5.0,2013-09-17 21:21:00 UTC,40.747762,40.73871,-74.000125,-74.005557
2014-10-25 02:16:35.0000004,7.0,1.0,2014-10-25 02:16:35 UTC,40.724933,40.741954,-73.99231800000001,-73.981101
2010-02-03 20:51:29.0000003,12.9,1.0,2010-02-03 20:51:29 UTC,40.764029,40.766876,-73.95419100000001,-73.91804300000001
2011-03-20 21:39:21.0000002,7.3,2.0,2011-03-20 21:39:21 UTC,40.724843,40.723674,-73.978279,-74.00277
2011-04-08 23:29:49.0000002,4.9,1.0,2011-04-08 23:29:49 UTC,40.74187,40.737978000000005,-73.985125,-73.996269
2013-04-22 10:52:53.0000001,5.5,1.0,2099-01-01 00:00:00 UTC,40.737981,40.748834,-73.983752,-73.975042
2013-07-31 10:49:00.000000149,13.5,1.0,2013-07-31 10:49:00 UTC,40.757785,40.781722,-73.963305,-73.945842
2014-05-01 14:20:00.000000142,22.0,1.0,2014-05-01 14:20:00 UTC,40.704765,40.748965000000005,-74.016847,-73.975607
2014-08-05 20:46:20.0000002,11.0,1.0,2014-08-05 20:46:20 UTC,40.774149,40.764046,-73.873207,-73.920299
2009-01-29 20:49:03.0000001,5.0,100.0,2099-01-01 00:00:00 UTC,40.733265,40.727619,-73.995414,-73.99147099999999
2010-12-24 19:14:07.0000002,9.7,1.0,2010-12-24 19:14:07 UTC,40.73873,40.767205,-74.008163,-73.9903
2012-01-28 21:33:18.0000002,4.9,0.0,2012-01-28 21:33:18 UTC,40.78284,40.773673,-73.955322,-73.955797
2013-04-19 23:05:47.0000003,9.5,,2013-04-19 23:05:47 UTC,40.724284,40.746468,-74.004614,-73.977553
2014-10-08 06:49:18.0000001,6.5,1.0,2014-10-08 06:49:18 UTC,0.0,0.0,0.0,0.0
2015-06-16 14:28:22.0000004,8.5,6.0,2015-06-16 14:28:22 UTC,40.77500915527344,40.76708221435547,-73.95664978027344,-73.96678924560547
2014-06-17 22:48:00.000000194,10.5,1.0,2014-06-17 22:48:00 UTC,40.759927000000005,40.768142,-73.978015,-73.956005
2009-01-06 22:30:00.000000137,4.5,2.0,2009-01-06 22:30:00 UTC,40.73831,40.747027,-73.998965,-73.997162
2009-12-31 22:27:00.000000270,4.9,5.0,2009-12-31 22:27:00 UTC,40.722988,40.726383,-73.99695799999999,-74.00580699999999
2011-02-02 07:52:21.0000005,5.3,1.0,2011-02-02 07:52:21 UTC,40.703967,40.705742,-74.006924,-74.01299499999999
2011-02-04 18:43:06.0000002,14.1,,2011-02-04 18:43:06 UTC,40.720436,40.759837,-74.00360500000001,-73.985766
2014-06-02 08:31:14.0000001,6.5,1.0,2014-06-02 08:31:14 UTC,40.770348,40.76583,-73.966418,-73.955528
2012-02-24 18:44:00.00000085,11.7,1.0,2012-02-24 18:44:00 UTC,40.770532,40.742354,-73.95399599999999,-73.986594
2014-01-04 21:11:00.0000004,9.0,2.0,2099-01-01 00:00:00 UTC,40.752347,40.768867,-73.97764000000001,-73.970392
2009-04-08 08:52:00.000000213,10.1,1.0,2009-04-08 08:52:00 UTC,40.763542,40.732237,-73.97435300000001,-73.990128
2012-04-18 19:08:00.000000268,8.1,,2012-04-18 19:08:00 UTC,40.717538,0.0,-74.000338,0.0
2009-05-11 08:16:13.0000004,7.3,1.0,2009-05-11 08:16:13 UTC,40.786347,40.789819,-73.968412,-73.952285
2011-05-16 23:10:43.0000003,5.7,2.0,2099-01-01 00:00:00 UTC,40.763133,40.765276,-73.984797,-73.975928
2011-12-03 20:56:00.000000132,10.5,1.0,2011-12-03 20:56:00 UTC,40.734998,40.743742,-74.001972,-73.981498
2012-03-23 19:13:00.000000221,8.1,5.0,2012-03-23 19:13:00 UTC,40.79985,40.770172,-73.962563,-73.98419
2012-09-19 09:22:56.0000002,28.5,1.0,2012-09-19 09:22:56 UTC,51.5,40.75857,-0.1,-74.000287
2011-10-25 14:19:00.000000181,13.7,1.0,2011-10-25 14:19:00 UTC,40.773437,40.735977,-73.96430699999999,-73.989902
2012-03-16 18:02:35.0000003,7.3,1.0,2012-03-16 18:02:35 UTC,40.769859,40.760504,-73.981596,-73.9746
2014-03-28 07:03:26.0000001,5.5,1.0,2014-03-28 07:03:26 UTC,40.75909,40.759161,-73.968589,-73.97673
2013-12-04 08:44:06.0000001,11.5,1.0,2013-12-04 08:44:06 UTC,40.775128,40.759715,-73.982061,-73.97495699999999
2015-01-14 20:54:03.0000005,8.0,1.0,2015-01-14 20:54:03 UTC,40.7550163269043,0.0,-73.9760208129883,0.0
2009-01-09 14:41:24.0000003,4.9,100.0,2009-01-09 14:41:24 UTC,40.768903,40.779351,-73.958259,-73.95474399999999
2012-12-24 23:12:00.00000068,13.5,5.0,2012-12-24 23:12:00 UTC,40.792337,40.822752,-73.973522,-73.942002
2014-05-15 18:23:00.00000087,10.0,2.0,2014-05-15 18:23:00 UTC,51.5,40.771362,-0.1,-73.97950300000001
2014-08-12 03:11:51.0000001,11.5,2.0,2014-08-12 03:11:51 UTC,40.741953,40.762617,-74.00406,-73.97998199999999
2014-09-03 18:08:00.000000150,16.0,1.0,2014-09-03 18:08:00 UTC,51.5,40.7211,-0.1,-74.00058
2009-07-25 15:42:18.0000001,8.9,2.0,2009-07-25 15:42:18 UTC,40.77933,40.76042,-73.957668,-73.983479
2012-11-14 17:19:00.000000113,4.5,1.0,2012-11-14 17:19:00 UTC,40.779345,40.789612,-73.981177,-73.973628
2014-05-04 17:30:29.0000005,9.5,1.0,2014-05-04 17:30:29 UTC,40.721161,40.742348,-74.005328,-73.984595
2010-01-20 11:21:00.00000094,5.3,5.0,2010-01-20 11:21:00 UTC,40.703142,40.71414,-74.010468,-73.999873
2010-04-27 06:04:37.0000002,4.1,1.0,2010-04-27 06:04:37 UTC,40.760497,40.764079,-73.961373,-73.954164
2011-03-03 07:40:59.0000006,8.1,1.0,2011-03-03 07:40:59 UTC,40.733536,40.74004,-74.007816,-73.98655600000001
2011-12-16 08:40:00.00000041,18.1,1.0,2011-12-16 08:40:00 UTC,40.705285,40.763668,-74.007673,-73.974562
2012-07-10 13:13:07.0000004,9.7,1.0,2012-07-10 13:13:07 UTC,40.733332,40.747792,-73.991003,-73.986998
2012-10-22 10:43:00.000000142,6.0,1.0,2012-10-22 10:43:00 UTC,40.770303000000006,40.774702000000005,-73.96865799999999,-73.982578
2014-02-12 08:04:10.0000003,5.0,100.0,2014-02-12 08:04:10 UTC,40.795888,40.787512,-73.96656800000001,-73.970033
2012-01-30 13:25:00.00000085,6.9,2.0,2099-01-01 00:00:00 UTC,40.74928,40.737878,-73.983952,-73.97778000000001
2014-04-25 19:37:49.0000004,14.5,1.0,2014-04-25 19:37:49 UTC,40.765709,40.736309000000006,-73.97986999999999,-74.001389
2009-11-07 14:13:00.00000019,14.1,1.0,2009-11-07 14:13:00 UTC,40.771582,40.75982,-74.010005,-74.003845
2012-08-15 21:23:38.0000005,6.9,1.0,2012-08-15 21:23:38 UTC,40.734013,40.72334,-74.002667,-73.988277
2013-10-05 20:24:51.0000003,16.0,1.0,2013-10-05 20:24:51 UTC,40.657058,40.657039000000005,-73.794116,-73.79413199999999
2015-06-22 01:54:24.0000002,6.5,6.0,2015-06-22 01:54:24 UTC,40.72861099243164,40.72217178344727,-74.00007629394531,-73.98873138427734
2010-09-07 02:25:00.00000023,3.3,100.0,2010-09-07 02:25:00 UTC,40.776687,40.784025,-73.982188,-73.97464699999999
2011-06-13 10:59:34.0000001,6.5,2.0,2011-06-13 10:59:34 UTC,40.757149,40.759387,-73.976504,-73.988537
2013-04-11 09:14:00.000000173,5.0,2.0,2013-04-11 09:14:00 UTC,40.737055,40.738412,-73.99292,-74.00156199999999
2011-07-16 06:12:00.00000010,6.1,1.0,2011-07-16 06:12:00 UTC,40.733533,40.755913,-73.999728,-73.984657
2014-11-18 09:19:00.000000211,57.33,1.0,2014-11-18 09:19:00 UTC,40.645412,40.774932,-73.77672,-73.978832
2009-11-26 18:36:00.00000055,5.3,,2009-11-26 18:36:00 UTC,40.759838,40.745338,-73.97712,-73.981875
2011-04-08 17:25:13.0000003,10.9,3.0,2011-04-08 17:25:13 UTC,40.748792,40.760099,-73.99233199999999,-73.966374
2011-11-12 02:04:04.0000007,4.1,1.0,2011-11-12 02:04:04 UTC,40.763919,40.757765,-73.992253,-73.99123
2012-04-30 19:19:00.000000292,11.3,5.0,2012-04-30 19:19:00 UTC,40.800192,40.76463,-73.969548,-73.97999300000001
2013-09-25 14:47:00.00000083,5.5,1.0,2013-09-25 14:47:00 UTC,40.747477,0.0,-74.003637,0.0
2014-01-17 22:33:39.0000002,10.0,100.0,2014-01-17 22:33:39 UTC,51.5,40.781094,-0.1,-73.955425
2014-08-05 16:40:00.00000048,4.0,1.0,2014-08-05 16:40:00 UTC,40.78389,40.780905,-73.954767,-73.958958
2009-01-10 16:28:00.00000086,2.9,1.0,2009-01-10 16:28:00 UTC,40.757653000000005,40.756757,-73.977417,-73.97460699999999
2011-01-08 16:35:00.00000010,6.9,1.0,2011-01-08 16:35:00 UTC,40.761268,40.776795,-73.966327,-73.98294
2013-01-21 19:08:58.0000002,4.5,1.0,2013-01-21 19:08:58 UTC,40.739949,40.732722,-73.990909,-73.99385600000001
2013-09-13 11:44:00.000000199,4.5,5.0,2013-09-13 11:44:00 UTC,40.761717,40.763042,-73.965037,-73.96807700000001
2011-11-05 23:43:58.0000004,12.9,1.0,2011-11-05 23:43:58 UTC,40.76412,40.806619,-73.966769,-73.96497
2010-06-26 08:49:46.0000001,5.3,2.0,2010-06-26 08:49:46 UTC,40.776832,40.762642,-73.977092,-73.98598299999999
2010-07-06 17:09:32.0000002,6.9,1.0,2010-07-06 17:09:32 UTC,40.74895,40.733678000000005,-73.988254,-73.98705
2010-09-30 07:56:00.000000204,16.1,5.0,2010-09-30 07:56:00 UTC,40.725585,40.793967,-73.98658499999999,-73.936913
2011-11-23 17:58:00.000000137,26.9,1.0,2011-11-23 17:58:00 UTC,40.774082,40.76601,-73.874558,-73.96394000000001
2013-02-15 17:36:00.00000075,6.0,1.0,2013-02-15 17:36:00 UTC,40.728325,40.744282,-74.00241700000001,-73.991863
2014-06-30 11:26:37.0000001,6.0,,2014-06-30 11:26:37 UTC,40.744387,40.730406,-73.995635,-74.002325
2014-10-11 19:30:26.0000001,14.5,2.0,2014-10-11 19:30:26 UTC,40.763296,40.760494,-73.985221,-73.96557
2011-05-09 22:27:35.0000001,3.3,1.0,2011-05-09 22:27:35 UTC,40.72194,40.722939,-74.004287,-73.998599
2011-06-21 19:47:46.0000002,9.7,1.0,2011-06-21 19:47:46 UTC,40.722398,40.754394,-73.99703199999999,-73.98433
2012-07-29 15:27:45.0000005,4.5,2.0,2012-07-29 15:27:45 UTC,51.5,40.762297,-0.1,-73.968008
2012-11-12 17:59:46.0000003,15.5,1.0,2012-11-12 17:59:46 UTC,40.767404,40.741095,-73.964517,-74.003496
2014-07-09 14:51:00.00000056,15.5,1.0,2014-07-09 14:51:00 UTC,40.792012,40.769527,-73.975655,-73.951775
2015-03-14 22:19:01.0000005,14.0,2.0,2015-03-14 22:19:01 UTC,40.782493591308594,40.75661087036133,-73.94877624511719,-73.9822006225586
2009-09-19 10:34:41.0000002,66.3,2.0,2009-09-19 10:34:41 UTC,40.99326,40.693874,-74.438233,-74.185996
2010-10-07 21:09:35.0000002,14.1,1.0,2010-10-07 21:09:35 UTC,40.707399,40.750071000000005,-74.00354499999999,-73.981312
2011-04-15 18:55:48.0000006,12.1,1.0,2011-04-15 18:55:48 UTC,40.7613,40.74775,-73.983423,-74.009493
2012-03-02 13:13:00.00000065,11.7,1.0,2012-03-02 13:13:00 UTC,40.765072,40.791957,-73.96669,-73.978243
2012-11-24 09:59:00.00000015,3.5,1.0,2012-11-24 09:59:00 UTC,40.788492,40.79204,-73.97093199999999,-73.973835
2014-09-05 00:48:01.0000003,10.5,3.0,2014-09-05 00:48:01 UTC,40.743554,40.750274,-74.00344,-73.974042
2014-04-07 07:41:50.0000002,20.5,1.0,2014-04-07 07:41:50 UTC,40.711575,40.760979,-74.016064,-73.983339
2009-08-25 01:50:21.0000001,2.5,1.0,2009-08-25 01:50:21 UTC,40.76335,40.76335,-73.98640999999999,-73.98640999999999
2013-04-17 18:27:15.0000001,21.0,1.0,2013-04-17 18:27:15 UTC,40.733786,40.686617,-73.97720799999999,-73.978238
2014-09-29 14:34:00.00000032,9.5,6.0,2014-09-29 14:34:00 UTC,40.765472,40.783072,-73.969977,-73.95734
2010-12-24 22:34:00.00000037,8.9,2.0,2010-12-24 22:34:00 UTC,40.758843,40.737495,-73.978465,-74.004952
2011-06-30 08:08:14.0000003,10.5,1.0,2011-06-30 08:08:14 UTC,40.814999,40.778607,-73.959055,-73.95787800000001
2013-03-11 09:42:26.0000004,4.5,1.0,2013-03-11 09:42:26 UTC,40.735048,0.0,-74.008646,0.0
2014-10-07 15:02:06.0000003,24.5,1.0,2099-01-01 00:00:00 UTC,40.761886,40.724702,-73.97926899999999,-74.002076
2011-07-15 11:49:00.00000059,8.5,1.0,2011-07-15 11:49:00 UTC,40.73074,40.752542,-73.978135,-73.977188
2014-06-25 23:08:56.0000004,9.0,2.0,2014-06-25 23:08:56 UTC,40.784274,40.767125,-73.97786500000001,-73.962362
2010-06-15 15:07:00.00000059,6.5,1.0,2010-06-15 15:07:00 UTC,40.709567,40.718643,-73.95888199999999,-73.98527
2012-01-08 02:10:00.000000153,19.7,2.0,2012-01-08 02:10:00 UTC,40.73655,40.769043,-73.987122,-73.90265699999999
2012-08-30 18:17:13.0000001,30.9,,2012-08-30 18:17:13 UTC,40.737,40.770393,-73.978438,-73.86484200000001
2013-07-29 22:19:22.0000002,8.5,1.0,2013-07-29 22:19:22 UTC,40.750915,40.735215,-73.983246,-74.00603199999999
2009-09-27 06:48:00.00000029,6.5,100.0,2009-09-27 06:48:00 UTC,40.761638,40.744387,-73.994017,-73.985845
2010-05-07 20:05:00.000000228,14.9,2.0,2010-05-07 20:05:00 UTC,40.762212,40.755087,-73.968212,-73.919958
2013-04-12 19:57:22.0000002,5.5,1.0,2013-04-12 19:57:22 UTC,40.655194,40.737216,-73.789203,-73.996509
2013-09-19 23:58:08.0000006,20.5,1.0,2013-09-19 23:58:08 UTC,40.747356,40.762732,-73.989813,-73.92714699999999
2012-02-27 07:24:20.0000003,6.5,0.0,2012-02-27 07:24:20 UTC,51.5,40.758023,-0.1,-73.971395
2013-09-13 07:03:17.0000002,5.0,1.0,2013-09-13 07:03:17 UTC,40.763365,40.7547,-73.977487,-73.983377
2014-01-04 08:43:24.0000001,5.0,1.0,2014-01-04 08:43:24 UTC,40.7681,40.778745,-73.98573,-73.981444
2014-04-21 13:33:03.0000002,16.5,1.0,2014-04-21 13:33:03 UTC,40.744235,40.751236,-74.006602,-73.979251
2015-02-28 07:50:05.0000004,16.0,5.0,2015-02-28 07:50:05 UTC,40.77205657958984,40.74713516235352,-73.95174407958984,-73.94265747070312
2012-02-21 12:13:11.0000009,16.5,1.0,2012-02-21 12:13:11 UTC,40.714426,40.756248,-74.010894,-73.98337
2013-07-27 23:20:00.000000228,20.5,6.0,2013-07-27 23:20:00 UTC,40.716667,40.767287,-73.98441,-73.92223800000001
2011-12-02 19:50:13.0000003,7.3,1.0,2099-01-01 00:00:00 UTC,40.7703,40.7606,-73.9594,-73.9663
2015-06-27 22:06:57.0000001,9.0,3.0,2015-06-27 22:06:57 UTC,40.714691162109375,40.71773147583008,-73.99384307861328,-73.9970703125
2014-03-14 00:05:00.000000229,15.5,1.0,2014-03-14 00:05:00 UTC,40.721777,40.676375,-73.997507,-74.000732
2014-08-19 16:52:48.0000001,5.0,1.0,2014-08-19 16:52:48 UTC,40.760146,40.763185,-73.995087,-73.982215
2014-09-30 16:13:00.00000021,57.33,100.0,2014-09-30 16:13:00 UTC,40.741277,40.64676,-74.00775,-73.79029200000001
2009-07-07 00:19:38.0000001,10.5,1.0,2009-07-07 00:19:38 UTC,40.762695,40.804685,-73.97998199999999,-73.96255699999999
2013-08-02 20:12:13.0000003,9.5,3.0,2013-08-02 20:12:13 UTC,40.748635,40.718968,-74.008117,-74.01037
2009-03-30 10:56:00.00000086,4.1,1.0,2009-03-30 10:56:00 UTC,40.765603000000006,40.77027,-73.99093,-73.982563
2011-12-01 15:38:24.0000001,12.1,2.0,2011-12-01 15:38:24 UTC,40.767462,40.757670000000005,-73.959546,-73.993107
2013-11-24 20:54:00.000000162,7.0,1.0,2013-11-24 20:54:00 UTC,40.750487,40.72994,-73.971542,-73.988967
2010-04-15 21:12:39.0000001,4.9,1.0,2099-01-01 00:00:00 UTC,40.724624,40.722875,-73.97855600000001,-73.988157
2010-12-08 08:14:00.000000142,4.9,1.0,2010-12-08 08:14:00 UTC,40.752832,40.758903,-73.97930699999999,-73.978403
2013-05-15 16:56:45.0000002,11.0,1.0,2099-01-01 00:00:00 UTC,40.758764,40.768108000000005,-73.979658,-73.95657
2013-07-11 21:10:00.00000060,5.5,2.0,2013-07-11 21:10:00 UTC,40.74581,40.73341,-73.97800699999999,-73.98425
2013-07-31 09:31:00.000000124,7.0,1.0,2013-07-31 09:31:00 UTC,40.756855,40.768222,-73.9894,-73.992802
2010-03-22 14:59:45.0000001,3.7,1.0,2010-03-22 14:59:45 UTC,40.765069,40.769931,-73.961353,-73.96051999999999
2011-12-21 21:40:17.0000001,6.5,4.0,2011-12-21 21:40:17 UTC,40.7205,40.7408,-74.0098,-74.009
